level,file,issue,metric,ID_ESTADO,ID_DISTRITO_FEDERAL,expected,actual,diff,ID_MUNICIPIO,SECCION,QA_KEY,CIRCUNSCRIPCION
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,10,3,14729,0,-14729,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,10,3,5079,107870,102791,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,10,3,188569,187331,-1238,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_NULOS,10,3,6097,6052,-45,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,TOTAL_VOTOS,10,3,194759,193476,-1283,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,10,3,711,710,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,10,4,56451,0,-56451,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,10,4,39392,0,-39392,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,10,4,3760,89583,85823,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,10,4,2278,0,-2278,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,10,4,42524,0,-42524,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,10,4,12501,0,-12501,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,10,4,6039,0,-6039,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,10,4,4668,82419,77751,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,10,4,590,589,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,1,49023,0,-49023,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,1,58204,0,-58204,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,1,1312,83630,82318,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,1,3291,0,-3291,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,1,19779,0,-19779,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,1,5600,0,-5600,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,1,9561,0,-9561,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,1,1290,66444,65154,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,1,502,501,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,2,72922,0,-72922,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,2,48770,0,-48770,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,2,1073,68008,66935,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,2,1501,0,-1501,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,2,15948,0,-15948,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,2,6597,0,-6597,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,2,8930,0,-8930,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,2,2320,92113,89793,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,2,578,577,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,3,49370,0,-49370,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,3,121513,0,-121513,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,3,2450,134623,132173,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,3,1230,0,-1230,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,3,8341,0,-8341,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,3,2528,0,-2528,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,3,7135,0,-7135,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,3,2800,63191,60391,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,3,562,561,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,4,48086,0,-48086,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,4,5090,0,-5090,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,4,15241,0,-15241,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,4,1689,71330,69641,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,4,507,506,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,5,51094,0,-51094,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,5,82452,0,-82452,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,5,1816,92449,90633,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,5,1039,0,-1039,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,5,6257,0,-6257,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,5,2251,0,-2251,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,5,6671,0,-6671,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,5,2799,64294,61495,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,5,501,500,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,6,50692,0,-50692,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,6,2428,0,-2428,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,6,6502,0,-6502,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,6,2641,63606,60965,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,6,497,496,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,7,37911,0,-37911,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,7,66600,0,-66600,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,7,1226,91442,90216,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,7,844,0,-844,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,7,22008,0,-22008,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,7,3151,0,-3151,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,7,7641,0,-7641,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,7,1428,51036,49608,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,7,473,472,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,8,87242,0,-87242,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,8,52474,0,-52474,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,8,1197,71123,69926,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,8,6329,0,-6329,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,8,10602,0,-10602,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,8,5204,0,-5204,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,8,8030,0,-8030,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,8,3238,105306,102068,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,8,578,577,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,9,59217,0,-59217,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,9,66159,0,-66159,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,9,1405,75455,74050,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,9,1153,0,-1153,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,9,6052,0,-6052,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,9,2969,0,-2969,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,9,5967,0,-5967,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,9,2424,71856,69432,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,9,501,500,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MC,11,10,24609,24575,-34,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,10,79081,0,-79081,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,10,52095,0,-52095,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,10,1139,63890,62751,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,10,1607,0,-1607,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,10,8618,0,-8618,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,10,4594,0,-4594,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,10,21835,0,-21835,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,10,2494,109799,107305,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,11,10,198666,198264,-402,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_NULOS,11,10,5735,5727,-8,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,TOTAL_VOTOS,11,10,204526,204116,-410,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,10,647,646,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,11,57757,0,-57757,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,11,2876,0,-2876,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,11,7702,0,-7702,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,11,3110,73043,69933,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,11,529,528,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MC,11,12,20118,19963,-155,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,12,80853,0,-80853,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,12,65184,0,-65184,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,12,2034,78622,76588,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,12,1490,0,-1490,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,12,9689,0,-9689,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,12,3301,0,-3301,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,12,7606,0,-7606,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,12,4260,97082,92822,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,11,12,197235,195667,-1568,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_CAN_NREG,11,12,145,144,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_NULOS,11,12,3633,3602,-31,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,TOTAL_VOTOS,11,12,201013,199413,-1600,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,12,571,570,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,13,75282,0,-75282,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,13,59116,0,-59116,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,13,1009,76107,75098,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,13,2308,0,-2308,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,13,13078,0,-13078,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,13,3301,0,-3301,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,13,9223,0,-9223,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,13,2432,91794,89362,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,13,625,624,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MC,11,14,10565,10529,-36,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,14,64131,0,-64131,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,14,52939,0,-52939,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,14,1231,69229,67998,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,14,1509,0,-1509,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,14,13094,0,-13094,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,14,3596,0,-3596,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,14,10337,0,-10337,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,14,2187,81430,79243,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,11,14,161781,161188,-593,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_NULOS,11,14,5767,5747,-20,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,TOTAL_VOTOS,11,14,167657,167044,-613,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,14,588,587,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MC,11,15,12825,12704,-121,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,11,15,66414,0,-66414,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,11,15,55764,0,-55764,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,11,15,1380,64351,62971,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,11,15,1269,0,-1269,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,11,15,5761,0,-5761,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,11,15,3274,0,-3274,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,11,15,5150,0,-5150,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,11,15,2979,78944,75965,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,11,15,157150,155999,-1151,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_NULOS,11,15,3450,3446,-4,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,TOTAL_VOTOS,11,15,160701,159546,-1155,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,11,15,500,499,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,12,1,117684,0,-117684,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,12,1,12874,0,-12874,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,12,1,1282,46480,45198,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,12,1,10243,0,-10243,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,12,1,21518,0,-21518,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,12,1,10530,0,-10530,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,12,1,13343,0,-13343,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,12,1,2812,146362,143550,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,12,1,831,830,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,12,2,85991,0,-85991,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,12,2,6094,0,-6094,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,12,2,923,17669,16746,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,12,2,2498,0,-2498,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,12,2,7916,0,-7916,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,12,2,5940,0,-5940,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,12,2,10202,0,-10202,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,12,2,6307,111974,105667,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,12,2,478,477,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MC,12,3,6404,6391,-13,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,12,3,103645,0,-103645,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,12,3,2830,0,-2830,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,12,3,1472,39351,37879,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRD,12,3,11427,0,-11427,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PRI,12,3,23200,0,-23200,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PT,12,3,7801,0,-7801,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM,12,3,12557,0,-12557,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PVEM_PT_MORENA,12,3,4236,130874,126638,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_VALIDOS,12,3,176880,176616,-264,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,NUM_VOTOS_NULOS,12,3,7115,7091,-24,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,TOTAL_VOTOS,12,3,184104,183816,-288,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,CASILLAS,12,3,658,657,-1,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MC,12,4,13464,13449,-15,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,MORENA,12,4,92782,0,-92782,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN,12,4,5990,0,-5990,NA,NA,NA,NA
DIS,2024_SEE_DIP_FED_MR_NAL_DISCAND.csv,value_mismatch,PAN_PRI_PRD,12,4,1105,19322,18217,NA,NA,NA,NA
